EmployeeID,Age,Attrition,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2155,36,No,Sales,3,Marketing,Male,2,Sales Executive,Married,166270,3,Y,12,8,0,10,5,7,1,7
2156,46,No,Sales,3,Medical,Male,1,Research Scientist,Single,26190,6,Y,12,8,1,10,3,7,5,7
2157,28,No,Research & Development,3,Medical,Male,5,Sales Executive,Married,56790,0,Y,13,8,0,10,2,9,7,5
2158,50,No,Research & Development,2,Medical,Female,5,Laboratory Technician,Married,154020,4,Y,21,8,0,25,3,3,1,2
2159,40,Yes,Sales,1,Other,Male,1,Laboratory Technician,Single,59850,2,Y,13,8,3,9,1,5,1,0
2160,52,Yes,Research & Development,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9,Y,19,8,1,10,1,8,7,7
2161,30,No,Research & Development,4,Medical,Female,1,Sales Executive,Married,30410,1,Y,11,8,1,9,2,9,0,8
2162,39,No,Research & Development,1,Medical,Male,2,Healthcare Representative,Single,34470,0,Y,14,8,0,9,5,8,1,7
2163,31,No,Research & Development,2,Medical,Male,1,Sales Executive,Divorced,195130,1,Y,12,8,1,10,1,10,9,6
2164,41,No,Sales,3,Life Sciences,Female,1,Research Director,Single,27730,1,Y,11,8,0,19,3,19,11,9
2165,31,Yes,Research & Development,1,Life Sciences,Male,1,Sales Executive,Single,71040,1,Y,14,8,1,3,3,3,2,2
2166,44,Yes,Sales,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4,Y,11,8,1,10,2,3,1,2
2167,42,No,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,20830,0,Y,12,8,2,21,3,20,2,10
2168,55,No,Sales,3,Technical Degree,Male,2,Manufacturing Director,Married,83810,4,Y,15,8,1,23,3,19,9,11
2169,56,No,Sales,2,Medical,Female,3,Manufacturing Director,Single,26910,6,Y,16,8,1,36,6,7,7,7
2170,40,No,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Divorced,42860,9,Y,15,8,0,6,6,4,0,0
2171,34,No,Research & Development,2,Technical Degree,Male,2,Research Director,Divorced,26590,0,Y,24,8,3,10,2,9,1,6
2172,40,No,Sales,3,Medical,Male,2,Sales Executive,Single,94340,1,Y,13,8,1,9,3,9,8,8
2173,41,No,Sales,4,Other,Female,2,Healthcare Representative,Divorced,55610,0,Y,11,8,0,10,2,9,1,7
2174,35,No,Sales,2,Technical Degree,Male,2,Manager,Single,66460,1,Y,13,8,1,9,2,9,1,1
2175,51,No,Sales,2,Life Sciences,Male,4,Manufacturing Director,Divorced,77250,1,Y,13,8,1,33,2,33,0,10
2176,38,No,Sales,4,Life Sciences,Female,1,Research Scientist,Divorced,107250,3,Y,18,8,0,11,5,7,1,7
2177,34,No,Sales,3,Life Sciences,Male,2,Research Scientist,Single,88470,1,Y,16,8,0,10,3,10,9,6
2178,25,No,Research & Development,2,Medical,Female,4,Research Scientist,Married,20450,3,Y,19,8,0,7,3,3,1,2
2179,58,Yes,Sales,4,Technical Degree,Male,2,Sales Executive,Married,10090,7,Y,13,8,2,31,3,10,5,9
2180,40,No,Research & Development,4,Medical,Female,1,Research Scientist,Married,33480,3,Y,22,8,0,7,2,4,0,3
2181,36,No,Sales,2,Life Sciences,Male,1,Research Scientist,Married,12810,2,Y,11,8,0,17,2,15,6,13
2182,48,No,Research & Development,1,Life Sciences,Male,2,Research Scientist,Single,28190,1,Y,20,8,0,11,2,10,0,8
2183,27,No,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,48510,8,Y,18,8,0,5,2,1,0,0
2184,51,No,Research & Development,1,Medical,Female,3,Manufacturing Director,Single,40280,3,Y,14,8,0,29,3,5,0,3
2185,18,No,Research & Development,4,Medical,Male,2,Sales Executive,Single,27200,1,Y,22,8,1,0,2,0,0,0
2186,35,No,Research & Development,4,Other,Female,2,Research Director,Married,81200,0,Y,13,8,0,10,2,9,0,0
2187,27,No,Research & Development,4,Medical,Female,1,Research Director,Single,46470,3,Y,17,8,0,8,3,6,0,0
2188,55,Yes,Research & Development,3,Technical Degree,Male,1,Human Resources,Single,46800,6,Y,14,8,3,24,0,19,3,8
2189,56,No,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Married,32210,4,Y,15,8,2,33,2,19,15,9
2190,34,No,Sales,2,Life Sciences,Male,2,Research Scientist,Divorced,86210,1,Y,17,8,1,5,1,5,0,0
2191,40,No,Research & Development,3,Life Sciences,Male,2,Sales Executive,Divorced,45770,5,Y,11,8,1,15,3,12,11,8
2192,34,No,Research & Development,3,Life Sciences,Male,1,Research Scientist,Married,45530,4,Y,18,8,1,10,2,8,7,7
2193,31,Yes,Research & Development,2,Medical,Female,2,Manufacturing Director,Single,53960,7,Y,17,8,1,3,2,1,0,0
2194,35,Yes,Research & Development,2,Medical,Male,1,Manufacturing Director,Married,67960,0,Y,13,8,0,5,2,4,3,2
2195,38,No,Research & Development,3,Medical,Female,2,Sales Representative,Divorced,76250,1,Y,15,8,0,4,2,4,0,3
2196,34,No,Research & Development,4,Other,Female,2,Laboratory Technician,Single,74120,1,Y,24,8,0,14,4,14,4,11
2197,28,No,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Married,111590,1,Y,12,8,0,5,2,5,0,4
2198,31,Yes,Research & Development,2,Life Sciences,Male,2,Sales Executive,Married,49600,1,Y,15,8,0,10,3,10,6,7
2199,39,No,Research & Development,4,Technical Degree,Female,2,Healthcare Representative,Married,104750,3,Y,11,8,1,8,3,5,1,4
2200,51,No,Research & Development,3,Medical,Male,2,Sales Executive,Married,148140,2,Y,11,8,1,14,2,4,3,2
2201,41,No,Research & Development,3,Life Sciences,Male,4,Sales Executive,Divorced,191410,3,Y,12,8,1,12,2,6,3,3
2202,37,No,Research & Development,2,Medical,Female,1,Healthcare Representative,Married,54050,7,Y,15,8,0,8,3,6,1,3
2203,33,No,Research & Development,3,Medical,Female,1,Sales Executive,Married,87930,6,Y,17,8,0,8,2,5,1,2
2204,32,No,Research & Development,4,Medical,Male,5,Research Director,Married,191890,0,Y,12,8,1,4,3,3,1,2
2205,39,No,Research & Development,2,Life Sciences,Male,2,Sales Executive,Married,38750,3,Y,15,8,0,13,3,6,0,5
2206,25,No,Research & Development,4,Life Sciences,Male,1,Sales Executive,Married,22160,2,Y,13,8,3,6,2,3,1,2
2207,52,No,Research & Development,1,Life Sciences,Male,2,Sales Executive,Married,117130,2,Y,14,8,0,24,2,5,0,2
2208,43,No,Research & Development,2,Medical,Male,1,Laboratory Technician,Single,78610,1,Y,14,8,2,20,1,20,1,8
2209,27,No,Research & Development,4,Life Sciences,Male,1,Human Resources,Married,37080,1,Y,16,8,2,6,2,6,4,4
2210,27,Yes,Research & Development,5,Life Sciences,Female,1,Research Scientist,Single,137700,1,Y,18,8,1,8,3,8,7,7
2211,26,No,Research & Development,2,Other,Male,3,Laboratory Technician,Single,53040,0,Y,20,8,1,5,2,4,1,1
2212,42,No,Sales,3,Marketing,Female,3,Research Scientist,Married,26420,0,Y,13,8,1,21,3,20,0,9
2213,52,No,Research & Development,2,Life Sciences,Female,1,Healthcare Representative,Married,27590,9,Y,18,8,1,12,6,5,0,4
2214,37,No,Research & Development,5,Life Sciences,Male,2,Manager,Single,68040,4,Y,13,8,1,8,1,3,0,2
2215,35,No,Research & Development,4,Medical,Female,2,Research Director,Single,61420,2,Y,15,8,1,10,2,2,2,2
2216,25,No,Research & Development,4,Medical,Male,2,Sales Executive,Married,25000,4,Y,14,8,2,7,2,3,0,2
2217,26,No,Research & Development,4,Life Sciences,Male,1,Research Scientist,Single,63890,0,Y,22,8,0,8,2,7,0,7
2218,29,No,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,111030,1,Y,12,8,0,10,5,10,0,9
2219,49,Yes,Sales,5,Medical,Female,2,Healthcare Representative,Single,23420,3,Y,18,8,0,20,2,4,1,3
2220,29,Yes,Sales,2,Marketing,Female,2,Laboratory Technician,Single,68110,0,Y,15,8,1,9,2,8,7,7
2221,54,No,Sales,3,Medical,Female,2,Manager,Single,22970,6,Y,18,8,2,29,2,20,12,7
2222,58,No,Sales,3,Life Sciences,Female,2,Laboratory Technician,Married,24500,3,Y,12,8,1,32,2,9,1,5
2223,55,No,Research & Development,3,Life Sciences,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0
2224,36,No,Research & Development,3,Medical,Male,2,Sales Executive,Single,53090,3,Y,13,8,0,15,5,5,0,1
2225,31,Yes,Sales,3,Life Sciences,Male,2,Manager,Single,30570,1,Y,19,8,0,1,3,1,0,0
2226,30,No,Sales,3,Life Sciences,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2
2227,31,No,Research & Development,3,Medical,Male,1,Laboratory Technician,Single,168560,3,Y,12,8,1,9,3,3,1,0
2228,34,No,Sales,1,Marketing,Female,5,Manager,Divorced,26860,5,Y,11,8,0,10,3,4,1,3
2229,31,Yes,Sales,3,Technical Degree,Male,1,Research Scientist,Single,61800,1,Y,14,8,1,1,2,1,0,0
2230,27,No,Human Resources,4,Medical,Male,4,Sales Executive,Married,66320,0,Y,16,8,0,6,3,5,1,4
2231,36,No,Sales,3,Marketing,Male,2,Research Scientist,Single,35050,1,Y,12,8,2,10,2,10,1,8
2232,36,No,Research & Development,3,Other,Female,3,Research Director,Married,63970,4,Y,14,8,1,11,3,3,0,2
2233,47,No,Research & Development,4,Life Sciences,Female,2,Sales Executive,Married,62740,7,Y,14,8,2,17,0,6,1,2
2234,25,Yes,Sales,4,Life Sciences,Male,2,Research Scientist,Married,198590,3,Y,19,8,0,6,3,3,2,2
2235,37,No,Sales,4,Medical,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3
2236,56,No,Research & Development,4,Other,Male,2,Sales Representative,Married,42580,2,Y,16,8,0,5,2,3,1,0
2237,47,No,Research & Development,2,Medical,Male,2,Laboratory Technician,Married,43640,3,Y,11,8,1,26,3,20,5,6
2238,24,No,Research & Development,1,Other,Male,1,Manufacturing Director,Married,43350,1,Y,15,8,1,5,5,5,0,3
2239,32,No,Sales,3,Marketing,Male,1,Research Scientist,Married,53260,4,Y,14,8,1,7,2,4,0,3
2240,34,No,Research & Development,2,Medical,Male,1,Sales Executive,Married,32800,5,Y,13,8,0,7,3,5,0,2
2241,41,No,Research & Development,3,Medical,Female,3,Sales Executive,Married,54850,2,Y,17,8,2,7,2,4,0,3
2242,40,No,Sales,2,Life Sciences,Male,1,Sales Executive,Divorced,43420,3,Y,11,8,1,11,6,8,0,7
2243,31,No,Research & Development,3,Medical,Male,2,Human Resources,Divorced,27820,1,Y,19,8,1,13,5,13,9,9
2244,46,Yes,Research & Development,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4,Y,11,8,1,28,2,7,4,3
2245,39,Yes,Research & Development,4,Medical,Male,2,Manufacturing Director,Single,43810,2,Y,15,8,2,11,1,1,0,0
2246,31,Yes,Sales,3,Medical,Male,2,Sales Executive,Single,25720,1,Y,13,8,3,10,3,10,4,7
2247,45,No,Sales,2,Marketing,Male,1,Sales Executive,Divorced,38330,2,Y,14,8,0,24,1,7,0,7
2248,31,No,Research & Development,4,Life Sciences,Male,3,Human Resources,Single,42440,9,Y,13,8,0,8,3,3,0,2
2249,31,Yes,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6,Y,23,8,1,7,5,2,2,2
2250,45,No,Research & Development,2,Life Sciences,Female,1,Research Scientist,Married,184300,4,Y,12,8,1,10,5,3,1,2
2251,48,No,Research & Development,3,Technical Degree,Male,2,Research Scientist,Divorced,16010,4,Y,12,8,0,15,3,2,2,2
2252,34,Yes,Research & Development,4,Medical,Male,2,Research Scientist,Married,26940,1,Y,16,8,1,2,3,2,2,2
2253,40,No,Research & Development,4,Other,Female,1,Sales Executive,Divorced,31490,2,Y,15,8,1,16,1,9,4,8
2254,28,No,Research & Development,2,Technical Degree,Female,1,Research Scientist,Single,176390,0,Y,13,8,1,6,0,5,1,3
2255,44,No,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,23190,3,Y,18,8,0,7,4,5,0,3
2256,53,No,Research & Development,4,Technical Degree,Male,2,Manager,Single,116910,4,Y,20,8,0,35,2,9,8,8
2257,49,No,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,53240,2,Y,19,8,0,20,2,3,1,2
2258,40,No,Research & Development,4,Life Sciences,Male,3,Laboratory Technician,Divorced,167520,2,Y,18,8,1,8,3,3,1,2
2259,44,No,Research & Development,1,Other,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3
2260,33,No,Human Resources,3,Medical,Female,2,Sales Executive,Married,27000,0,Y,14,8,3,5,2,4,0,3
2261,34,No,Research & Development,4,Life Sciences,Female,1,Sales Representative,Single,192460,3,Y,15,8,1,15,5,13,3,12
2262,30,No,Sales,2,Technical Degree,Male,1,Laboratory Technician,Married,25060,8,Y,22,8,0,4,3,2,2,2
2263,42,No,Research & Development,4,Medical,Female,1,Sales Executive,Single,60620,1,Y,22,8,2,12,2,12,5,8
2264,44,No,Research & Development,3,Life Sciences,Female,5,Manufacturing Director,Married,43820,7,Y,16,8,2,11,2,1,0,0
2265,30,No,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0
2266,57,No,Sales,1,Life Sciences,Male,3,Research Scientist,Married,61620,0,Y,14,8,0,13,5,12,2,8
2267,49,No,Research & Development,3,Technical Degree,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7
2268,34,No,Research & Development,4,Medical,Female,2,Sales Representative,Divorced,68770,7,Y,20,8,0,16,3,14,6,9
2269,28,Yes,Research & Development,3,Medical,Male,1,Research Scientist,Married,22740,3,Y,20,8,1,5,5,3,1,2
2270,29,Yes,Research & Development,3,Medical,Female,5,Research Scientist,Single,44340,5,Y,17,8,3,7,1,5,0,0
2271,34,Yes,Research & Development,1,Medical,Male,1,Research Scientist,Single,62880,0,Y,15,8,1,16,2,15,10,10
2272,35,No,Sales,4,Other,Female,4,Healthcare Representative,Married,25530,1,Y,14,8,1,1,4,1,0,0
2273,24,Yes,Sales,3,Life Sciences,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0
2274,24,No,Research & Development,3,Life Sciences,Female,2,Manager,Married,51600,1,Y,17,8,1,1,3,1,0,0
2275,44,No,Research & Development,2,Medical,Female,2,Research Scientist,Single,171590,5,Y,22,8,1,16,1,2,2,2
2276,29,No,Sales,2,Life Sciences,Female,1,Sales Executive,Divorced,128080,1,Y,13,8,0,10,6,10,0,4
2277,30,No,Research & Development,2,Life Sciences,Male,3,Sales Executive,Divorced,102210,0,Y,19,8,1,6,2,5,1,3
2278,55,No,Sales,3,Marketing,Male,2,Research Scientist,Married,47790,0,Y,14,8,1,4,6,3,1,2
2279,33,No,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,37370,8,Y,22,8,2,8,2,5,0,2
2280,47,No,Research & Development,4,Medical,Female,2,Sales Representative,Married,23660,3,Y,17,8,0,11,5,5,1,2
2281,28,Yes,Sales,3,Marketing,Male,2,Laboratory Technician,Single,17060,7,Y,12,8,0,8,3,0,0,0
2282,28,No,Sales,4,Marketing,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,8,0,1,3,1,0,0
2283,28,No,Research & Development,3,Life Sciences,Female,2,Sales Executive,Single,59330,0,Y,11,8,0,5,3,4,1,3
2284,49,No,Research & Development,4,Life Sciences,Female,1,Research Scientist,Married,34240,4,Y,11,8,0,10,3,3,1,2
2285,29,No,Research & Development,1,Medical,Male,1,Research Scientist,Married,40370,0,Y,14,8,0,4,2,3,0,2
2286,28,No,Research & Development,1,Technical Degree,Male,2,Laboratory Technician,Married,25590,1,Y,11,8,0,8,3,8,1,7
2287,33,No,Research & Development,4,Life Sciences,Female,1,Sales Executive,Single,62010,2,Y,15,8,3,14,2,0,0,0
2288,32,No,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,44030,2,Y,20,8,0,10,3,5,0,0
2289,54,No,Sales,3,Life Sciences,Female,4,Research Scientist,Divorced,37610,3,Y,12,8,0,26,3,14,1,12
2290,29,Yes,Research & Development,3,Life Sciences,Female,2,Research Scientist,Single,109340,6,Y,17,8,2,11,2,9,0,7
2291,44,No,Sales,1,Marketing,Male,1,Sales Representative,Married,107610,3,Y,11,8,1,24,5,20,14,17
2292,39,No,Sales,1,Technical Degree,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2
2293,46,No,Research & Development,2,Life Sciences,Male,3,Manufacturing Director,Married,138260,8,Y,11,8,0,23,1,13,5,1
2294,35,No,Research & Development,4,Life Sciences,Male,2,Research Scientist,Single,63340,1,Y,14,8,0,11,2,11,3,3
2295,23,No,Research & Development,4,Medical,Female,2,Manager,Single,49360,0,Y,19,8,1,5,2,4,1,2
2296,40,Yes,Research & Development,3,Medical,Male,2,Research Director,Single,47750,3,Y,15,8,1,15,3,5,1,0
2297,34,No,Human Resources,3,Human Resources,Male,2,Manufacturing Director,Married,28180,1,Y,13,8,1,10,2,10,8,6
2298,31,Yes,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Single,25150,1,Y,14,8,0,7,3,7,7,7
2299,50,No,Research & Development,3,Medical,Male,1,Manager,Single,23420,1,Y,12,8,1,32,2,32,13,9
2300,34,No,Sales,5,Marketing,Female,1,Research Scientist,Married,41940,0,Y,17,8,2,12,3,11,5,7
2301,42,No,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Married,106850,4,Y,11,8,3,4,2,1,0,0
2302,37,No,Research & Development,2,Medical,Male,1,Research Scientist,Married,20220,1,Y,12,8,0,10,1,10,3,7
2303,29,No,Research & Development,3,Medical,Female,1,Manager,Married,23140,3,Y,13,8,0,9,5,7,0,7
2304,33,No,Research & Development,1,Life Sciences,Male,1,Research Scientist,Single,42560,1,Y,13,8,3,5,1,5,0,2
2305,45,No,Sales,3,Life Sciences,Male,3,Laboratory Technician,Married,35800,4,Y,20,8,1,8,1,5,0,3
2306,42,No,Human Resources,4,Technical Degree,Male,2,Manufacturing Director,Married,31620,2,Y,17,8,2,24,1,20,13,9
2307,40,No,Sales,1,Life Sciences,Female,1,Manufacturing Director,Married,65240,0,Y,13,8,1,9,2,8,7,1
2308,33,No,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,28990,1,Y,17,8,0,15,3,15,5,7
2309,40,No,Sales,5,Life Sciences,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7
2310,24,No,Sales,2,Marketing,Male,1,Manufacturing Director,Divorced,23560,0,Y,13,8,0,2,5,1,0,0
2311,40,No,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,28000,3,Y,12,8,2,8,0,2,2,2
2312,45,No,Research & Development,3,Medical,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,8,0,10,2,10,7,7
2313,35,No,Research & Development,1,Life Sciences,Male,1,Healthcare Representative,Married,109030,0,Y,11,8,0,6,3,5,4,2
2314,32,No,Research & Development,4,Medical,Male,1,Sales Executive,Married,29730,3,Y,22,8,0,12,0,7,2,5
2315,36,No,Sales,3,Marketing,Female,4,Research Scientist,Single,142750,3,Y,18,8,1,7,5,3,1,2
2316,48,No,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,8,1,18,2,8,7,7
2317,29,No,Research & Development,4,Life Sciences,Female,2,Healthcare Representative,Married,45370,6,Y,18,8,1,5,5,1,0,0
2318,33,No,Research & Development,1,Medical,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2
2319,30,Yes,Research & Development,3,Other,Male,3,Sales Executive,Married,179240,1,Y,13,8,2,10,2,10,6,7
2320,38,No,Sales,3,Marketing,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2
2321,35,No,Sales,2,Life Sciences,Male,1,Sales Executive,Single,22770,1,Y,12,8,1,3,2,3,1,2
2322,30,No,Research & Development,3,Technical Degree,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3
2323,35,Yes,Research & Development,3,Medical,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0
2324,53,Yes,Research & Development,3,Life Sciences,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9
2325,38,Yes,Research & Development,3,Medical,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4
2326,32,No,Research & Development,4,Life Sciences,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2
2327,48,No,Research & Development,5,Life Sciences,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6
2328,34,No,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0
2329,55,No,Research & Development,1,Medical,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13
2330,34,No,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1
2331,26,No,Research & Development,3,Life Sciences,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0
2332,38,No,Sales,2,Marketing,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7
2333,38,No,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2
2334,36,No,Human Resources,3,Human Resources,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0
2335,29,No,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,24040,1,Y,17,8,0,10,3,10,1,5
2336,35,No,Sales,2,Life Sciences,Female,2,Sales Executive,Single,23180,3,Y,19,8,0,10,4,5,0,4
2337,39,No,Sales,2,Medical,Female,1,Sales Executive,Married,20080,2,Y,12,8,0,11,3,7,7,6
2338,29,No,Research & Development,1,Medical,Female,1,Research Scientist,Divorced,62440,1,Y,22,8,0,6,3,6,1,3
2339,50,No,Research & Development,2,Medical,Female,1,Laboratory Technician,Married,27990,4,Y,12,8,1,27,0,1,0,0
2340,23,No,Research & Development,2,Life Sciences,Female,3,Manager,Married,105520,2,Y,11,8,0,4,2,2,2,2
2341,36,No,Sales,3,Life Sciences,Male,2,Human Resources,Married,23290,3,Y,15,8,0,9,2,3,0,2
2342,42,No,Research & Development,2,Life Sciences,Female,5,Manager,Single,40140,8,Y,13,8,1,24,3,1,0,1
2343,35,No,Sales,3,Medical,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8
2344,34,No,Research & Development,1,Life Sciences,Female,1,Manager,Married,22590,1,Y,14,8,0,8,2,8,7,7
2345,40,No,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Married,69320,1,Y,13,8,0,5,5,5,1,2
2346,43,No,Research & Development,1,Other,Male,1,Manager,Divorced,46780,5,Y,25,8,1,8,0,6,0,2
2347,35,No,Sales,3,Marketing,Female,3,Sales Representative,Married,135820,1,Y,17,8,1,1,3,1,0,1
2348,46,No,Research & Development,4,Technical Degree,Male,1,Laboratory Technician,Single,23320,1,Y,11,8,0,27,2,26,0,12
2349,28,Yes,Human Resources,3,Medical,Female,2,Laboratory Technician,Married,24130,1,Y,16,8,1,1,2,1,0,0
2350,22,No,Sales,2,Marketing,Male,3,Sales Executive,Married,97050,1,Y,18,8,2,4,3,4,1,3
2351,50,No,Research & Development,3,Other,Male,2,Research Scientist,Married,42940,2,Y,20,8,0,32,2,30,12,13
2352,32,No,Research & Development,2,Life Sciences,Male,3,Research Scientist,Married,47210,3,Y,14,8,1,6,3,3,0,2
2353,44,No,Research & Development,3,Technical Degree,Male,3,Manager,Divorced,25190,0,Y,21,8,2,23,2,22,1,10
2354,30,No,Research & Development,3,Medical,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1
2355,45,No,Sales,2,Technical Degree,Female,2,Research Scientist,Single,29730,1,Y,12,8,0,10,2,10,1,4
